,id,title,labels,fold
7479,16451737,Detection of compound mode of action by computational integration of whole-genome measurements and genetic perturbations.,Algorithms	Chromosome Mapping	Drug Delivery Systems	Drug Design	Drug Evaluation	Gene Expression Profiling	Gene Expression Regulation	Genetic Variation	Proteome	Systems Integration,9
7480,16451725,Assessing stability of gene selection in microarray data analysis.,"Biomarkers, Tumor	Child	Computer Simulation	Data Interpretation, Statistical	Gene Expression Profiling	Genetic Variation	Humans	Leukemia	Models, Genetic	Models, Statistical	Neoplasm Proteins	Oligonucleotide Array Sequence Analysis	Reproducibility of Results	Sensitivity and Specificity",7
7481,16504088,Phase analysis of circadian-related genes in two tissues.,"Animals	Biological Clocks	Circadian Rhythm	Computer Simulation	Data Interpretation, Statistical	Gene Expression Profiling	Gene Expression Regulation	Heart	Liver	Mice	Models, Biological	Models, Statistical	Transcription Factors",7
7482,16441884,Rapid and asymmetric divergence of duplicate genes in the human gene coexpression network.,"Chromosome Mapping	Evolution, Molecular	Gene Expression Regulation	Genes, Duplicate	Genetic Variation	Genome, Human	Humans	Models, Genetic	Multigene Family	Signal Transduction	Transcription Factors",8
7483,16457721,Long-term starvation and ageing induce AGE-1/PI 3-kinase-dependent translocation of DAF-16/FOXO to the cytoplasm.,"Aging	Alleles	Animals	Caenorhabditis elegans	Caenorhabditis elegans Proteins	Cell Nucleus	Cytoplasm	Dose-Response Relationship, Drug	Escherichia coli	Feedback, Physiological	Food Deprivation	Forkhead Transcription Factors	Gene Expression Regulation, Developmental	Green Fluorescent Proteins	Hydrogen Peroxide	Inositol Phosphates	Mice	Models, Biological	Mutation	Oxidative Stress	Phosphatidylinositol 3-Kinases	Polymerase Chain Reaction	Protein Transport	Temperature	Time Factors	Transcription Factors	Transgenes",7
7484,16518691,Nondisjunction and transmission ratio distortion ofChromosome 2 in a (2.8) Robertsonian translocation mouse strain.,"Aneuploidy	Animals	Chromosome Mapping	Chromosome Segregation	Chromosomes	Crosses, Genetic	Female	Heterozygote	Male	Mice	Mice, Inbred C57BL	Nondisjunction, Genetic	Translocation, Genetic	Trisomy",6
7485,16549875,Genome wide distribution of illegitimate recombination events in Kluyveromyces lactis.,"Chromosome Aberrations	DNA Damage	DNA Repair	DNA Topoisomerases, Type I	Gene Expression Regulation, Fungal	Genes, Fungal	Genome, Fungal	Kluyveromyces	Mutation	Ploidies	Rad52 DNA Repair and Recombination Protein	Recombination, Genetic	Regulatory Elements, Transcriptional	Transcription, Genetic",4
7486,16549878,"A tripartite DNA-binding element, comprised of the nuclear localization signal and two AT-hook motifs, mediates the association of LEDGF/p75 with chromatin in vivo.","AT-Hook Motifs	Adaptor Proteins, Signal Transducing	Amino Acid Sequence	Binding Sites	Chromatin	Consensus Sequence	DNA	DNA-Binding Proteins	HIV Integrase	HeLa Cells	Humans	Molecular Sequence Data	Nuclear Localization Signals	Protein Structure, Tertiary	Transcription Factors",6
7487,16549872,mAMSA resistant human topoisomerase IIbeta mutation G465D has reduced ATP hydrolysis activity.,"Acridines	Adenosine Triphosphate	Amsacrine	Antineoplastic Agents	DNA	DNA Topoisomerases, Type II	DNA-Binding Proteins	Directed Molecular Evolution	Drug Resistance	Enzyme Inhibitors	Fluorescence Polarization	Humans	Hydrolysis	Magnesium Chloride	Point Mutation",1
7488,16549877,In vitro selection of tRNAs for efficient four-base decoding to incorporate non-natural amino acids into proteins in an Escherichia coli cell-free translation system.,"Amino Acids	Amino Acyl-tRNA Synthetases	Anticodon	Base Sequence	Cell-Free System	Codon	Escherichia coli	Frameshifting, Ribosomal	Gene Library	Molecular Sequence Data	Mutation	Protein Biosynthesis	Protein Engineering	Proteins	Puromycin	RNA, Transfer	RNA, Transfer, Phe	Reverse Transcriptase Polymerase Chain Reaction	Streptavidin	Yeasts",6
7489,16549874,Dimerization and opposite base-dependent catalytic impairment of polymorphic S326C OGG1 glycosylase.,"Amino Acid Substitution	Catalysis	Cysteine	DNA	DNA Glycosylases	DNA Repair	DNA-(Apurinic or Apyrimidinic Site) Lyase	Dimerization	Guanine	HeLa Cells	Humans	Polymorphism, Genetic",6
7490,16549876,Systematic identification of microRNA functions by combining target prediction and expression profiling.,"Algorithms	Animals	Cell Line	Computational Biology	Dogs	Down-Regulation	Gene Expression Profiling	Gene Expression Regulation	Genes, cdc	Humans	Mice	MicroRNAs	Oligonucleotide Array Sequence Analysis	Rats	Transfection",0
7491,16549871,Bacterial single-stranded DNA-binding proteins are phosphorylated on tyrosine.,"Bacillus subtilis	Bacterial Proteins	Chromatography, Affinity	DNA Damage	DNA Repair	DNA, Single-Stranded	DNA-Binding Proteins	Escherichia coli	Escherichia coli Proteins	Phosphorylation	Protein Tyrosine Phosphatases	Protein-Tyrosine Kinases	Streptomyces griseus	Tyrosine",6
7492,16403717,Comparative case study of two biomedical research collaboratories.,Acquired Immunodeficiency Syndrome	Biomedical Research	Cooperative Behavior	Humans	Mouth Neoplasms	United States,3
7493,16472376,Transcriptome analysis of a cnidarian-dinoflagellate mutualism reveals complex modulation of host gene expression.,"Animals	Cnidaria	Dinoflagellida	Gene Expression Profiling	Oligonucleotide Array Sequence Analysis	Polymerase Chain Reaction	Sea Anemones	Symbiosis	Transcription, Genetic",4
7494,16433922,"Analysis of molecular diversity, population structure and linkage disequilibrium in a worldwide survey of cultivated barley germplasm (Hordeum vulgare L.).","Chromosome Mapping	Genetic Variation	Genome, Plant	Geography	Hordeum	Linkage Disequilibrium	Repetitive Sequences, Nucleic Acid",8
7495,16540593,En masse nascent transcription analysis to elucidate regulatory transcription factors.,"Binding Sites	Camptothecin	DNA-Binding Proteins	HeLa Cells	Humans	Oligonucleotide Array Sequence Analysis	Promoter Regions, Genetic	Proto-Oncogene Proteins c-myb	RNA, Messenger	Regulatory Factor X Transcription Factors	Regulatory Factor X1	Transcription Factors	Transcriptional Activation",1
7496,16540591,Enhancement of the efficiency of non-viral gene delivery by application of pulsed magnetic field.,Animals	Ferric Compounds	Green Fluorescent Proteins	Humans	Magnetics	Nanostructures	Periodicity	Plasmids	Polyethyleneimine	Polymerase Chain Reaction	Transfection	Viruses,4
7497,16540592,Fusoselect: cell-cell fusion activity engineered by directed evolution of a retroviral glycoprotein.,"Animals	Cell Fusion	Cell Line	Directed Molecular Evolution	Gene Products, env	Humans	Mice	NIH 3T3 Cells",3
7498,16540594,Role of the tryptophan residue in the vicinity of the catalytic center of exonuclease III family AP endonucleases: AP site recognition mechanism.,Amino Acid Sequence	Binding Sites	Catalytic Domain	DNA	DNA-(Apurinic or Apyrimidinic Site) Lyase	Escherichia coli	Exodeoxyribonucleases	Molecular Sequence Data	Mutation	Peptides	Sequence Alignment	Substrate Specificity	Tryptophan,4
7499,16540595,Excess of charged tRNALys maintains low levels of peptidyl-tRNA hydrolase in pth(Ts) mutants at a non-permissive temperature.,"Carboxylic Ester Hydrolases	Escherichia coli	Kinetics	Mutation	RNA, Transfer, Amino Acyl	RNA, Transfer, Lys	Temperature",2
7500,16547199,Synthesis and characterization of oligonucleotides containing 2'-fluorinated thymidine glycol as inhibitors of the endonuclease III reaction.,Deoxyribonuclease (Pyrimidine Dimer)	Enzyme Inhibitors	Escherichia coli Proteins	Isomerism	Oligonucleotides	Organophosphorus Compounds	Substrate Specificity	Thymidine	Viral Proteins,2
7501,16547200,Spectral clustering of protein sequences.,"Algorithms	Cluster Analysis	Proteins	Sequence Analysis, Protein	Sequence Homology, Amino Acid",4
7502,16547201,A modular DNA signal translator for the controlled release of a protein by an aptamer.,"Aptamers, Nucleotide	Binding Sites	Computers, Molecular	DNA	Deoxyribonucleases, Type II Site-Specific	Fluorescence Resonance Energy Transfer	Kinetics	Nucleic Acid Conformation	Nucleic Acid Hybridization	Thrombin",2
7503,16547198,"BENA435, a new cell-permeant photoactivated green fluorescent DNA probe.","Animals	Cell Membrane Permeability	Cell Nucleus	Cells, Cultured	Color	DNA	DNA Probes	Fluorescent Dyes	Humans	Interphase	Light	Mice	Models, Molecular	Naphthyridines	Poly dA-dT	Polydeoxyribonucleotides	RNA	Structure-Activity Relationship	Xenopus",3
7504,16547197,An improved single-cell cDNA amplification method for efficient high-density oligonucleotide microarray analysis.,"Animals	Base Sequence	Blastocyst	DNA, Complementary	Gene Expression Profiling	Mice	Oligonucleotide Array Sequence Analysis	Polymerase Chain Reaction	RNA, Messenger	Sequence Alignment",1
7505,16549873,Microarray missing data imputation based on a set theoretic framework and biological knowledge.,"Algorithms	Gene Expression Profiling	Gene Expression Regulation	Models, Theoretical	Oligonucleotide Array Sequence Analysis	Periodicity",1
7506,16451723,Kenyan medicinal plants used as antivenin: a comparison of plant usage.,"Adult	Aged	Animals	Antivenins	Female	Health Knowledge, Attitudes, Practice	Humans	Kenya	Male	Medicine, African Traditional	Middle Aged	Plant Extracts	Rural Population	Snake Bites	Snake Venoms	Social Perception	Surveys and Questionnaires",2
7507,16460566,An integrated psychological strategy for advanced colorectal cancer patients.,"Adaptation, Psychological	Adult	Aged	Antineoplastic Combined Chemotherapy Protocols	Anxiety	Colorectal Neoplasms	Delivery of Health Care, Integrated	Feasibility Studies	Female	Fluorouracil	Humans	Infusion Pumps	Interviews as Topic	Leucovorin	Male	Medical Oncology	Middle Aged	Neoplasm Staging	Organoplatinum Compounds	Outcome and Process Assessment (Health Care)	Patient Care Team	Prospective Studies	Psychology, Clinical	Quality of Life	Rome",6
7508,16504148,Consumer e-health education in HIV/AIDS: a pilot study of a web-based video workshop.,"Acquired Immunodeficiency Syndrome	Adult	Audiovisual Aids	Complementary Therapies	Education, Distance	Educational Technology	Efficiency	Feedback	HIV Infections	Health Education	Humans	Information Services	Internet	Interviews as Topic	Male	Middle Aged	Ontario	Pilot Projects	User-Computer Interface	Videotape Recording",9
7509,16507101,Multistable and multistep dynamics in neutrophil differentiation.,"Antigens, CD11b	Cell Differentiation	Gene Expression Regulation	HL-60 Cells	Humans	Kinetics	Models, Biological	Neutrophils",6
7510,16433925,"Criteria for effective design, construction, and gene knockdown by shRNA vectors.","Algorithms	Drug Design	Gene Silencing	Gene Targeting	Genetic Vectors	RNA Probes	RNA, Small Interfering	Sequence Alignment	Sequence Analysis, RNA",1
7511,16512924,"The implications of 18F-FDG PET for the diagnosis of endoprosthetic loosening and infection in hip and knee arthroplasty: results from a prospective, blinded study.","Aged	Aged, 80 and over	Arthroplasty, Replacement, Hip	Arthroplasty, Replacement, Knee	Equipment Failure Analysis	False Negative Reactions	False Positive Reactions	Female	Fluorodeoxyglucose F18	Foreign-Body Reaction	Hip Joint	Hip Prosthesis	Humans	Knee Joint	Knee Prosthesis	Male	Middle Aged	Positron-Emission Tomography	Predictive Value of Tests	Prospective Studies	Prosthesis Failure	Prosthesis-Related Infections	Radiopharmaceuticals	Reoperation	Sensitivity and Specificity	Single-Blind Method",0
7512,16504152,Cough and reflux esophagitis in children: their co-existence and airway cellularity.,"Adolescent	Bronchoalveolar Lavage Fluid	Child	Child, Preschool	Chronic Disease	Cough	Esophagitis, Peptic	Female	Gastroesophageal Reflux	Gastroscopy	Humans	Infant	Male",0
7513,16507106,Concepts for risk-based surveillance in the field of veterinary medicine and veterinary public health: review of current approaches.,"Animal Diseases	Animal Husbandry	Animals	Cost-Benefit Analysis	Decision Making, Organizational	England	Health Priorities	Humans	Internationality	New Zealand	Population Surveillance	Program Development	Public Health Administration	Resource Allocation	Risk Assessment	Surveys and Questionnaires	Veterinary Medicine	Wales	Zoonoses",5
7514,16515698,"Part-time and full-time medical specialists, are there differences in allocation of time?","Adult	After-Hours Care	Attitude of Health Personnel	Decision Making	Female	General Surgery	Health Manpower	Holidays	Hospitals, General	Humans	Internal Medicine	Job Satisfaction	Male	Middle Aged	Netherlands	Night Care	Personnel Staffing and Scheduling	Radiology	Specialization	Time Management	Workload",8
7515,16504155,Relation between awareness of circulatory disorders and smoking in a general population health examination.,"Adolescent	Adult	Aged	Awareness	Cardiovascular Diseases	Cerebrovascular Disorders	Cross-Sectional Studies	Female	Germany	Health Knowledge, Attitudes, Practice	Humans	Male	Middle Aged	Population Surveillance	Risk Factors	Smoking	Surveys and Questionnaires	Tobacco Smoke Pollution",0
7516,16504147,Risk behaviors of 15-21 year olds in Mexico lead to a high prevalence of sexually transmitted infections: results of a survey in disadvantaged urban areas.,"Adolescent	Adolescent Behavior	Adult	Condoms	Cross-Sectional Studies	Female	Health Knowledge, Attitudes, Practice	Humans	Male	Mexico	Motivation	Poverty Areas	Prevalence	Risk Factors	Risk-Taking	Sexually Transmitted Diseases	Unsafe Sex	Urban Health	Vulnerable Populations",7
7517,16512907,"Individual characteristics, area social participation, and primary non-concordance with medication: a multilevel analysis.",Adolescent	Adult	Age Factors	Aged	Cross-Sectional Studies	Delivery of Health Care	Female	Humans	Logistic Models	Male	Middle Aged	Patient Compliance	Self Administration	Social Support	Socioeconomic Factors	Sweden	Trust,2
7518,16451724,Apgar score and hospitalization for epilepsy in childhood: a registry-based cohort study.,"Apgar Score	Child	Child, Preschool	Cohort Studies	Denmark	Electroencephalography	Epilepsy	Hospitalization	Humans	Incidence	Infant	Infant, Newborn	Logistic Models	Poisson Distribution	Registries	Risk Assessment	Risk Factors",3
7519,16438735,Municipal distribution of bladder cancer mortality in Spain: possible role of mining and industry.,Adolescent	Adult	Bayes Theorem	Female	Humans	Industry	Lung Neoplasms	Male	Middle Aged	Mining	Occupational Exposure	Odds Ratio	Prevalence	Risk Factors	Sex Distribution	Smoking	Spain	Urban Health	Urinary Bladder Neoplasms,4
7520,16441888,"Neonatal jaundice and its management: knowledge, attitude and practice of community health workers in Nigeria.","Adult	Clinical Competence	Community Health Workers	Educational Status	Female	Health Knowledge, Attitudes, Practice	Humans	Infant, Newborn	Interviews as Topic	Jaundice, Neonatal	Male	Middle Aged	Nigeria	Primary Health Care	Surveys and Questionnaires",6
